province;red;green;blue;x;x
4055;4;61;227;Shan Yoma;x
4056;132;63;27;Janjira;x
4057;4;65;77;Bursa al Sham;x
4058;132;67;127;Tadmur;x
4059;4;69;177;Sifilke;x
4060;133;71;227;Alaiye;x
4061;5;73;27;Beysehir;x
4062;133;75;77;Afronkarahisar;x
4063;5;77;127;Honaz;x
4064;133;79;177;Marmaris;x
4065;5;81;227;Urla;x
4066;133;83;27;Akhisar;x
4067;6;85;77;Balikesir;x
4068;134;87;127;Gafsa;x
4069;6;89;177;Ayt Weryaghel;x
4070;134;91;227;Zenatiya;x
4071;6;93;27;Beni Hozmar;x
4072;134;95;77;Azayi;x
4073;6;97;127;Anfa;x
4074;135;99;177;Jebel Lekhder;x
4075;7;101;227;Marrakech;x
4076;135;103;27;Toros Daglari;x
4077;7;105;77;Kuzey Anadolu Daglari;x
4078;135;107;127;Thanjavur;x
4079;7;109;177;Keladi;x
4080;135;111;227;P'ikumayu;x
4081;8;113;27;Simbu;x
4082;136;115;77;Sahra' al Libiya;x
4083;8;117;127;Sahr'a al Fizzan;x
4084;136;119;177;Arq al Kabir;x
4085;8;121;227;Arq Chech;x
4086;136;123;27;Sahra' al Maghrib;x
4087;8;125;77;Sahra' al Maghrib;x
4088;137;127;127;Bahr ar Rimal al Azim;x
4089;9;129;177;Rub' al Khali;x
4090;137;131;227;Sahra' ad Dahna;x
4091;9;133;27;Kumutage Shamo;x
4092;137;135;77;Al Sharqiyah;x
4093;9;137;127;Bani Suwayf;x
4094;137;139;177;Sawhaj;x
4095;10;141;227;Jizan;x
4096;138;143;27;Hajjah;x
4097;10;145;77;Dhamar;x
4098;138;147;127;Ibb;x
4099;10;149;177;Carpathes;x
4100;138;151;227;Caucase;x
4101;10;153;27;Taurus;x
4102;139;155;77;Caucase;x
4103;11;157;127;Amernia;x
4104;1;204;204;Kanmon Sea;x
4105;2;204;254;Ariake Sea;x
4106;3;224;254;Bungo Channel;x
4107;4;254;254;Kii Channel;x
4108;5;204;204;Sendai Bay;x
4109;6;204;254;Toyama Trough;x
4110;139;159;177;Kharkov;x
4111;11;161;227;Tambov;x
4112;139;163;27;Izhevsk;x
4113;11;165;77;Bokey;x
4114;139;167;127;Shetkala;x
4115;12;169;177;Taghaza;x
4116;140;171;227;Chinguetti;x
4117;12;173;27;Tichit;x
4118;140;175;77;Rif;x
4119;12;177;127;Atlas;x
4120;140;179;177;Atlas;x
4121;12;181;227;Aïr;x
4122;141;183;27;Bujadur;x
4123;13;185;77;Acholi;x
4124;141;187;127;Narayani;x
4125;13;189;177;Sagarmatha;x
4126;141;191;227;Appennino Settentrionale;x
4127;13;193;27;Appennino Meridionale;x
4128;141;195;77;Sistemas Penibeticos;x
4129;14;197;127;hormuz1;
4130;142;199;177;hormuz2;
4131;14;201;227;hormuz3;
4132;142;203;27;hormuz4;
4133;14;205;77;hormuz5;
4134;142;207;127;arabia1;
4135;14;209;177;arabia2;
4136;143;211;227;arabia3;
4137;15;213;27;arabia4;
4138;143;215;77;arabia5;
4139;15;217;127;nippon1;
4140;143;219;177;nippon2;
4141;15;221;227;nippon3;
4142;143;223;27;nippon4;
4143;16;225;77;nippon5;
4144;144;227;127;westafrica1;
4145;16;229;177;westafrica2;
4146;144;231;227;westafrica3;
4147;16;233;27;westafrica4;
4148;144;235;77;westafrica5;
4149;16;237;127;eastafrica1;
4150;145;239;177;eastafrica2;
4151;17;241;227;eastafrica3;
4152;145;243;27;eastafrica4;
4153;17;245;77;eastafrica5;
4154;145;247;127;india1;
4155;17;249;177;india2;
4156;145;251;227;india3;
4157;18;253;27;india4;
4158;146;255;77;india5;
4159;18;1;127;indonesia1;
4160;146;3;177;indonesia2;
4161;18;5;227;indonesia3;
4162;146;7;27;indonesia4;
4163;18;9;77;indonesia5;
4164;147;11;127;philippines1;
4165;19;13;177;philippines2;
4166;147;15;227;philippines3;
4167;19;17;27;philippines4;
4168;147;19;77;philippines5;
4169;19;21;127;moluccas1;
4170;147;23;177;moluccas2;
4171;20;25;227;moluccas3;
4172;148;27;27;moluccas4;
4173;20;29;77;moluccas5;
4174;148;31;127;china1;
4175;20;33;177;china2;
4176;148;35;227;china3;
4177;20;37;27;china4;
4178;149;39;77;china5;
4179;21;41;127;indochina1;
4180;149;43;177;indochina2;
4181;21;45;227;indochina3;
4182;149;47;27;indochina4;
4183;21;49;77;indochina5;
4184;149;51;127;Macizo Iberico;x
4185;22;53;177;Cordillera Cantabrica;x
4186;150;55;227;Paris;x
4187;22;57;27;Gobi Altay;x
4188;150;59;77;Kunlun;x
4189;22;61;127;Baraba;x
4190;150;63;177;Vakh;x
4191;22;65;227;Kara;x
4192;151;67;27;Tungu;x
4193;23;69;77;Skaha;x
4194;151;71;127;Ust-Maya;x
4195;23;73;177;Kirinsk;x
4196;151;75;227;Barqa;x
4197;23;77;27;Jalair;x
4198;151;79;77;Soyoni Nuruu;x
4199;24;81;127;Kuznetsk;x
4200;152;83;177;Inbatskoye;x
4201;24;85;227;Tara;x
4202;152;87;27;Bilgorsk;x
4203;24;89;77;Koda;x
4204;152;91;127;Konda;x
4205;24;93;177;Turinsk;x
4206;153;95;227;Lozva;x
4207;25;97;27;Sosva;x
4208;153;99;77;Usa;x
4209;25;101;127;Obdorsk;x
4210;153;103;177;Japan Ranges;x
4211;25;105;227;Vinh;x
4212;153;107;27;Vang Vieng;x
4213;26;109;77;Nakhon Phanom;x
4214;154;111;127;Lam Dong;x
4215;26;113;177;Banteay Meanchey;x
4216;154;115;227;Trang;x
4217;26;117;27;Pua;x
4218;154;119;77;Fang;x
4219;26;121;127;Akyab;x
4220;155;123;177;Garhjhat;x
4221;27;125;227;Ghat;x
4222;155;127;27;Ghat;x
4223;27;129;77;Satpura;x
4224;155;131;127;Amazonia;x
4225;27;133;177;Amazonia;x
4226;155;135;227;Amazonia;x
4227;28;137;27;Amazonia;x
4228;156;139;77;Milieu;x
4229;28;141;127;Western Ghat;x
4230;156;143;177;Macizo Iberico;x
4231;28;145;227;Macizo Central;x
4232;156;147;27;Balkhan;x
4233;28;149;77;Kopet Dagh;x
4234;157;151;127;Nishapur;x
4235;29;153;177;Sistan Range;x
4236;157;155;227;Makran Range;x
4237;29;157;27;Java Range;x
4238;157;159;77;Java Range;x
4239;29;161;127;Java Range;x
4240;157;163;177;Island;x
4241;30;165;227;Mapungubwe;x
4242;158;167;27;Chirongwa;x
4243;30;169;77;Sedanda;x
4244;158;171;127;Quiteve;x
4245;30;173;177;Barue;x
4246;158;175;227;Mzimba;x
4247;30;177;27;Mzuzu;x
4248;159;179;77;Tumbuka;x
4249;31;181;127;Bemba;x
4250;159;183;177;Tabwa;x
4251;31;185;227;Kazembe;x
4252;159;187;27;Yeke;x
4253;31;189;77;Lamba;x
4254;159;191;127;Upemba;x
4255;32;193;177;Mwanza;x
4256;160;195;227;Songye;x
4257;32;197;27;Katanga;x
4258;160;199;77;Mbunda;x
4259;32;201;127;Barotse;x
4260;160;203;177;Luena;x
4261;32;205;227;Musumba;x
4262;161;207;27;Mwata;x
4263;33;209;77;Sanga;x
4264;161;211;127;Ndembo;x
4265;33;213;177;Kolwezi;x
4266;161;215;227;Luwale;x
4267;33;217;27;Imbangala;x
4268;161;219;77;Kwango;x
4269;34;221;127;Yaka;x
4270;162;223;177;Okanga;x
4271;34;225;227;Suku;x
4272;162;227;27;Mongo;x
4273;34;229;77;Kigoma;x
4274;162;231;127;Burundi;x
4275;34;233;177;Rwanda;x
4276;163;235;227;Karagwe;x
4277;35;237;27;Mpororo;x
4278;163;239;77;Ankole;x
4279;35;241;127;Toro;x
4280;163;243;177;Bunyoro;x
4281;35;245;227;Kitari;x
4282;163;247;27;Manyika;x
4283;36;249;77;Chibuene;x
4284;1;199;199;East Bering Strait;x
4285;2;199;249;Fox Islands;x
4286;3;219;249;Prince William Sound;x
4287;4;249;249;Alexander Archipielago;x
4288;5;199;199;Cascadia Basin;x
4289;6;199;249;Acapulco Bay;x
4290;7;219;249;Atacama Coast;x
4291;8;249;249;Strait of Nelson;x
4292;9;199;199;Drake Passage;x
4293;10;199;249;Polynesia Basin;x
4294;11;219;249;Northern Cook Islands;x
4295;12;249;249;Nova-Canton Through;x
4296;13;199;199;Austral Islands;x
4297;14;199;249;Penrhyn Basin;x
4298;15;219;249;East Nova Scotia Basin;x
4299;16;249;249;South Georgia Island;x
4300;17;199;199;San Matías Gulf;x
4301;18;199;249;Patos Lagoon;x
4302;19;219;249;Baleia Point;x
4303;20;249;249;Damaraland Coast;x
4304;21;199;199;Cabo Verde Islands;x
4305;22;199;249;Cape Blanc;x
4306;23;219;249;Sable Island;x
4307;24;249;249;Labrador Coast;x
4308;25;199;199;Fisher Strait;x
4309;26;199;249;Southern Hudson Bay;x
4310;27;219;249;Davis Strait;x
4311;28;249;249;Disko Bay;x
4312;29;199;199;Southern Coast of Greenland;x
4313;30;199;249;Barents Sea;x
4314;31;219;249;Gulf of Danzig;x
4315;32;249;249;Curonian Coast;x
4316;33;199;199;Agulhas Basin;x
4317;34;199;249;Coast of Mombasa;x
4318;35;219;249;Banaadir Coast;x
4319;36;249;249;Coast of Asir;x
4320;37;199;199;Dunganeb Bay;x
4321;38;199;249;Gulf of Oman;x
4322;39;219;249;Similan Islands;x
4323;40;249;249;Guangdong Coast;x
4324;41;199;199;Baima Harbour;x
4325;42;199;249;Kyonggi Bay;x
4326;43;219;249;Bohai Sea;x
4327;44;249;249;North Kuril Islands;x
4328;45;199;199;Gulf of Anadyr;x
4329;46;199;249;Aleutian Basin;x
4330;47;219;249;East Siberian Sea;x
4331;48;249;249;Visayan Sea;x
4332;49;199;199;Celebes Sea;x
4333;50;199;249;Philippine Basin;x
4334;51;219;249;East Mariana Basin;x
4335;52;249;249;Necker Ridge;x
4336;53;199;199;Yap Islands;x
4337;54;199;249;Caroline Basin;x
4338;55;219;249;Ceram Sea;x
4339;56;249;249;East Banda Sea;x
4340;57;199;199;Bismarck Sea;x
4341;58;199;249;North Great Barrier Reef;x
4342;59;219;249;New Caledonia Basin;x
4343;60;249;249;Coral Sea Basin;x
4344;61;199;199;Norfolk Island;x
4345;62;199;249;Macquarie Island;x
4346;63;219;249;Campbell Plateau;x
4347;64;249;249;Macquarie Ridge;x
4348;65;199;199;Pegasus Bay;x
4349;66;199;249;Antipodes Islands;x
4350;67;219;249;Bounty Through;x
4351;68;249;249;Kermadec Trench;x
4352;69;199;199;Fiji Islands;x
4353;70;199;249;North Fiji Basin;x
4354;71;219;249;Tokelau Basin;x
4355;72;249;249;Tuvalu Islands;x
4356;73;199;199;Kiribati Islands;x
4357;74;199;249;Melanesia Basin;x
4358;75;219;249;Foxe Basin;x
4359;76;249;249;Japan Lakes;x
4360;77;199;199;Manchuria Lakes;x
4361;78;199;249;Gobi Lakes;x
4362;79;219;249;Steppes Lakes;x
4363;80;249;249;Steppes Lakes;x
4364;81;199;199;Steppes Lakes;x
4365;82;199;249;Tienshan Lakes;x
4366;83;219;249;West China Lakes;x
4367;84;249;249;North China Lakes;x
4368;85;199;199;Northeast China Lakes;x
4369;86;199;249;East China Lakes;x
4370;87;219;249;Yunnan Lakes;x
4371;88;249;249;Indochina Lakes;x
4372;89;199;199;Sumatra Lake;x
4373;90;199;249;Tibet Lakes;x
4374;91;219;249;Tibet Lakes;x
4375;92;249;249;Tibet Lakes;x
4376;93;199;199;Holy Lakes;x
4377;94;199;249;West Canada Lake;x
4378;95;219;249;California Lake;x
4379;96;249;249;Rocky Lakes;x
4380;97;199;199;Lake Nicaragua;x
4381;98;199;249;Patagonia Lakes;x
4382;99;219;249;Patagonia Lakes;x
4383;100;249;249;Argentina Lake;x
4384;101;199;199;Amazonia Lake;x
4385;102;199;249;Ethiopia Lake;x
4386;103;219;249;Fayyum;x
4387;104;249;249;Obrid Lake;x
4388;105;199;199;Shkodra Lake;x
4389;106;199;249;Syria Lake;x
4390;107;219;249;Anatolia Lake;x
4391;108;249;249;Anatolia Lake;x
4392;109;199;199;Anatolia Lake;x
4393;110;199;249;Anatolia Lake;x
4394;111;219;249;Anatolia Lake;x
4395;112;249;249;Valga Lake;x
4396;113;199;199;Novgorod Lake;x
4397;114;199;249;Byelolake;x
4398;115;219;249;Finnish Lake;x
4399;116;249;249;Finnish Lake;x
4400;117;199;199;Finnish Lake;x
4401;118;199;249;Finnish Lake;x
4402;119;219;249;Karelia Lake;x
4403;120;249;249;Kutch Lake;x
4404;121;199;199;Georgia Lake;x
4405;122;199;249;Armenia Lake;x
4406;123;219;249;Swedish Lake;x
4407;124;249;249;Swedish Lake;x
4408;125;199;199;Maine Lake;x
4409;126;199;249;American Lake;x
4410;127;219;249;American Lake;x
4411;128;249;249;Canada Lake;x
4412;129;199;199;Canada Lake;x
4413;130;199;249;Canada Lake;x
4414;131;219;249;Canada Lake;x
4415;132;199;199;Canada Lake;x
4416;133;199;249;Canada Lake;x
4417;134;219;249;Canada Lake;x
4418;135;249;249;Canada Lake;x
4419;136;199;199;Anatolia Lakes;x
4420;137;199;249;Quelqueshue Lake;x
4421;138;219;249;Danau Sentarum;x
4422;139;249;249;Lake Biwa;x
4423;140;199;199;South Japan Lakes;x
4424;141;199;249;RNW Sea 141;
4425;142;219;249;RNW Sea 142;
4426;143;249;249;RNW Sea 143;
4427;144;199;199;RNW Sea 144;
4428;145;199;249;RNW Sea 145;
4429;146;219;249;RNW Sea 146;
4430;147;249;249;RNW Sea 147;
4431;148;199;199;RNW Sea 148;
4432;149;199;249;RNW Sea 149;
4433;150;219;249;RNW Sea 150;
4434;151;249;249;RNW Sea 151;
4435;152;199;199;RNW Sea 152;
4436;153;199;249;RNW Sea 153;
4437;154;219;249;RNW Sea 154;
4438;155;249;249;RNW Sea 155;
4439;156;199;199;RNW Sea 156;
4440;157;199;249;RNW Sea 157;
4441;158;219;249;RNW Sea 158;
4442;159;249;249;RNW Sea 159;
4443;160;199;199;RNW Sea 160;
4444;161;199;249;RNW Sea 161;
4445;162;219;249;RNW Sea 162;
4446;163;249;249;RNW Sea 163;
4447;164;199;199;RNW Sea 164;
4448;165;199;249;RNW Sea 165;
4449;166;219;249;RNW Sea 166;
4450;167;249;249;RNW Sea 167;
4451;168;199;199;RNW Sea 168;
4452;169;199;249;RNW Sea 169;
4453;170;219;249;RNW Sea 170;
4454;171;249;249;RNW Sea 171;
4455;172;199;199;RNW Sea 172;
4456;173;199;249;RNW Sea 173;
4457;174;219;249;RNW Sea 174;
4458;175;249;249;RNW Sea 175;
4459;176;199;199;RNW Sea 176;
4460;177;199;249;RNW Sea 177;
4461;178;219;249;RNW Sea 178;
4462;179;249;249;RNW Sea 179;
4463;180;199;199;RNW Sea 180;
4464;181;199;249;RNW Sea 181;
4465;182;219;249;RNW Sea 182;
4466;183;249;249;RNW Sea 183;
4467;184;199;199;RNW Sea 184;
4468;185;199;249;RNW Sea 185;
4469;186;219;249;RNW Sea 186;
4470;187;249;249;RNW Sea 187;
4471;188;199;199;RNW Sea 188;
4472;189;199;249;RNW Sea 189;
4473;190;219;249;RNW Sea 190;
4474;191;249;249;RNW Sea 191;
4475;192;199;199;RNW Sea 192;
4476;193;199;249;RNW Sea 193;
4477;194;219;249;RNW Sea 194;
4478;195;249;249;RNW Sea 195;
4479;196;199;199;RNW Sea 196;
4480;197;199;249;RNW Sea 197;
4481;198;219;249;RNW Sea 198;
4482;199;249;249;RNW Sea 199;
4483;200;199;199;RNW Sea 200;
4484;201;199;249;RNW Sea 201;
4485;202;219;249;RNW Sea 202;
4486;203;249;249;RNW Sea 203;
4487;204;199;199;RNW Sea 204;
4488;205;199;249;RNW Sea 205;
4489;206;219;249;RNW Sea 206;
4490;207;249;249;RNW Sea 207;
4491;208;199;199;RNW Sea 208;
4492;209;199;249;RNW Sea 209;
4493;210;219;249;RNW Sea 210;
4494;211;249;249;RNW Sea 211;
4495;212;199;199;RNW Sea 212;
4496;213;199;249;RNW Sea 213;
4497;214;219;249;RNW Sea 214;
4498;215;249;249;RNW Sea 215;
4499;216;199;199;RNW Sea 216;
4500;217;199;249;RNW Sea 217;
4501;67;173;227;RNW Land 001;x
4502;195;175;27;RNW Land 002;x
4503;67;177;77;RNW Land 003;x
4504;195;179;127;RNW Land 004;x
4505;67;181;177;RNW Land 005;x
4506;195;183;227;RNW Land 006;x
4507;68;185;27;RNW Land 007;x
4508;196;187;77;RNW Land 008;x
4509;68;189;127;RNW Land 009;x
4510;196;191;177;Kewe;x
4511;68;193;227;RNW Land 011;x
4512;196;195;27;RNW Land 012;x
4513;68;197;77;Kraso;x
4514;197;199;127;RNW Land 014;x
4515;69;201;177;RNW Land 015;x
4516;197;203;227;RNW Land 016;x
4517;69;205;27;RNW Land 017;x
4518;197;207;77;RNW Land 018;x
4519;69;209;127;RNW Land 019;x
4520;197;211;177;Macho;x
4521;70;213;227;RNW Land 021;x
4522;198;215;27;RNW Land 022;x
4523;70;217;77;RNW Land 023;x
4524;198;219;127;Senderin;x
4525;70;221;177;RNW Land 025;x
4526;198;223;227;RNW Land 026;x
4527;70;225;27;RNW Land 027;x
4528;199;227;77;RNW Land 028;x
4529;71;229;127;RNW Land 029;x
4530;199;231;177;RNW Land 030;x
4531;0;233;227;RNW Land 031;x
4532;128;235;27;Kucho;x
4533;0;237;77;RNW Land 033;x
4534;128;239;127;RNW Land 034;x
4535;0;241;177;RNW Land 035;x
4536;128;243;227;RNW Land 036;x
4537;0;245;27;RNW Land 037;x
4538;129;247;77;RNW Land 038;
4539;1;249;127;RNW Land 039;
4540;129;251;177;Azraq;x
4541;1;253;227;RNW Land 041;
4542;129;255;27;RNW Land 042;
4543;1;1;77;RNW Land 043;x
4544;129;3;127;RNW Land 044;
4545;2;5;177;RNW Land 045;x
4546;130;7;227;RNW Land 046;
4547;2;9;27;RNW Land 047;x
4548;130;11;77;RNW Land 048;x
4549;2;13;127;RNW Land 049;x
4550;130;15;177;RNW Land 050;x
4551;2;17;227;RNW Land 051;x
4552;131;19;27;RNW Land 052;x
4553;3;21;77;RNW Land 053;
4554;131;23;127;RNW Land 054;x
4555;3;25;177;RNW Land 055;x
4556;131;27;227;RNW Land 056;x
4557;3;29;27;RNW Land 057;x
4558;131;31;77;RNW Land 058;x
4559;4;33;127;RNW Land 059;
4560;132;35;177;RNW Land 060;x
4561;4;37;227;RNW Land 061;x
4562;132;39;27;RNW Land 062;x
4563;4;41;77;RNW Land 063;x
4564;132;43;127;RNW Land 064;x
4565;4;45;177;RNW Land 065;x
4566;133;47;227;RNW Land 066;x
4567;5;49;27;RNW Land 067;x
4568;133;51;77;RNW Land 068;x
4569;5;53;127;RNW Land 069;x
4570;133;55;177;RNW Land 070;x
4571;5;57;227;RNW Land 071;
4572;133;59;27;RNW Land 072;x
4573;6;61;77;RNW Land 073;x
4574;134;63;127;RNW Land 074;x
4575;6;65;177;RNW Land 075;x
4576;134;67;227;RNW Land 076;x
4577;6;69;27;RNW Land 077;x
4578;134;71;77;RNW Land 078;x
4579;6;73;127;RNW Land 079;x
4580;135;75;177;RNW Land 080;x
4581;7;77;227;RNW Land 081;
4582;135;79;27;RNW Land 082;
4583;7;81;77;RNW Land 083;x
4584;135;83;127;RNW Land 084;x
4585;7;85;177;RNW Land 085;
4586;135;87;227;RNW Land 086;x
4587;8;89;27;RNW Land 087;
4588;136;91;77;RNW Land 088;x
4589;8;93;127;RNW Land 089;x
4590;136;95;177;RNW Land 090;x
4591;8;97;227;RNW Land 091;
4592;136;99;27;RNW Land 092;x
4593;8;101;77;RNW Land 093;x
4594;137;103;127;RNW Land 094;x
4595;9;105;177;RNW Land 095;x
4596;137;107;227;RNW Land 096;x
4597;9;109;27;RNW Land 097;x
4598;137;111;77;RNW Land 098;x
4599;9;113;127;RNW Land 099;x
4600;137;115;177;RNW Land 100;x
4601;10;117;227;RNW Land 101;x
4602;138;119;27;RNW Land 102;x
4603;10;121;77;RNW Land 103;x
4604;138;123;127;RNW Land 104;x
4605;10;125;177;RNW Land 105;x
4606;138;127;227;RNW Land 106;x
4607;10;129;27;RNW Land 107;x
4608;139;131;77;RNW Land 108;x
4609;11;133;127;RNW Land 109;x
4610;139;135;177;RNW Land 110;x
4611;11;137;227;RNW Land 111;
4612;139;139;27;RNW Land 112;
4613;11;141;77;RNW Land 113;x
4614;139;143;127;RNW Land 114;
4615;12;145;177;RNW Land 115;x
4616;140;147;227;RNW Land 116;
4617;12;149;27;RNW Land 117;
4618;140;151;77;Salamiyah;x
4619;12;153;127;RNW Land 119;
4620;140;155;177;RNW Land 120;
4621;12;157;227;RNW Land 121;x
4622;141;159;27;RNW Land 122;x
4623;13;161;77;RNW Land 123;
4624;141;163;127;RNW Land 124;x
4625;13;165;177;RNW Land 125;x
4626;141;167;227;RNW Land 126;x
4627;13;169;27;RNW Land 127;x
4628;141;171;77;RNW Land 128;x
4629;14;173;127;RNW Land 129;
4630;142;175;177;RNW Land 130;x
4631;14;177;227;RNW Land 131;
4632;142;179;27;RNW Land 132;
4633;14;181;77;RNW Land 133;
4634;142;183;127;RNW Land 134;
4635;14;185;177;RNW Land 135;
4636;143;187;227;RNW Land 136;
4637;15;189;27;RNW Land 137;
4638;143;191;77;RNW Land 138;
4639;15;193;127;RNW Land 139;
4640;143;195;177;RNW Land 140;
4641;15;197;227;RNW Land 141;
4642;143;199;27;RNW Land 142;
4643;16;201;77;RNW Land 143;
4644;144;203;127;RNW Land 144;
4645;16;205;177;al Sharat;x
4646;144;207;227;al Bathaniyya;x
4647;16;209;27;Safad;x
4648;144;211;77;RNW Land 148;
4649;16;213;127;RNW Land 149;
4650;145;215;177;RNW Land 150;
4651;17;217;227;RNW Land 151;
4652;145;219;27;RNW Land 152;
4653;17;221;77;RNW Land 153;
4654;145;223;127;RNW Land 154;
4655;17;225;177;RNW Land 155;
4656;145;227;227;RNW Land 156;
4657;18;229;27;RNW Land 157;
4658;146;231;77;RNW Land 158;
4659;18;233;127;RNW Land 159;
4660;146;235;177;RNW Land 160;
4661;18;237;227;RNW Land 161;
4662;146;239;27;RNW Land 162;
4663;18;241;77;RNW Land 163;
4664;147;243;127;RNW Land 164;
4665;19;245;177;RNW Land 165;
4666;147;247;227;RNW Land 166;
4667;19;249;27;RNW Land 167;
4668;147;251;77;RNW Land 168;
4669;19;253;127;RNW Land 169;
4670;147;255;177;RNW Land 170;
4671;20;1;227;RNW Land 171;
4672;148;3;27;RNW Land 172;
4673;20;5;77;RNW Land 173;
4674;148;7;127;RNW Land 174;
4675;20;9;177;RNW Land 175;
4676;148;11;227;RNW Land 176;
4677;20;13;27;RNW Land 177;
4678;149;15;77;RNW Land 178;
4679;21;17;127;RNW Land 179;
4680;149;19;177;RNW Land 180;
4681;21;21;227;RNW Land 181;
4682;149;23;27;RNW Land 182;
4683;21;25;77;RNW Land 183;
4684;149;27;127;RNW Land 184;
4685;22;29;177;RNW Land 185;
4686;150;31;227;RNW Land 186;
4687;22;33;27;RNW Land 187;
4688;150;35;77;RNW Land 188;
4689;22;37;127;RNW Land 189;
4690;150;39;177;RNW Land 190;
4691;22;41;227;RNW Land 191;
4692;151;43;27;RNW Land 192;
4693;23;45;77;RNW Land 193;
4694;151;47;127;RNW Land 194;
4695;23;49;177;RNW Land 195;
4696;151;51;227;RNW Land 196;
4697;23;53;27;RNW Land 197;
4698;151;55;77;RNW Land 198;
4699;24;57;127;RNW Land 199;
4700;152;59;177;RNW Land 200;
4701;24;61;227;RNW Land 201;
4702;152;63;27;RNW Land 202;
4703;24;65;77;RNW Land 203;
4704;152;67;127;RNW Land 204;
4705;24;69;177;RNW Land 205;
4706;153;71;227;RNW Land 206;
4707;25;73;27;RNW Land 207;
4708;153;75;77;RNW Land 208;
4709;25;77;127;RNW Land 209;
4710;153;79;177;RNW Land 210;
4711;25;81;227;RNW Land 211;
4712;153;83;27;RNW Land 212;
4713;26;85;77;RNW Land 213;
4714;154;87;127;RNW Land 214;
4715;26;89;177;RNW Land 215;
4716;154;91;227;RNW Land 216;
4717;26;93;27;RNW Land 217;
4718;154;95;77;RNW Land 218;
4719;26;97;127;RNW Land 219;
4720;155;99;177;RNW Land 220;
4721;27;101;227;RNW Land 221;
4722;155;103;27;RNW Land 222;
4723;27;105;77;RNW Land 223;
4724;155;107;127;RNW Land 224;
4725;27;109;177;RNW Land 225;
4726;155;111;227;RNW Land 226;
4727;28;113;27;RNW Land 227;
4728;156;115;77;RNW Land 228;
4729;28;117;127;RNW Land 229;
4730;156;119;177;RNW Land 230;
4731;28;121;227;RNW Land 231;
4732;156;123;27;RNW Land 232;
4733;28;125;77;RNW Land 233;
4734;157;127;127;RNW Land 234;
4735;29;129;177;RNW Land 235;
4736;157;131;227;RNW Land 236;
4737;29;133;27;RNW Land 237;
4738;157;135;77;RNW Land 238;
4739;29;137;127;RNW Land 239;
4740;157;139;177;RNW Land 240;
4741;30;141;227;RNW Land 241;
4742;158;143;27;RNW Land 242;
4743;30;145;77;RNW Land 243;
4744;158;147;127;RNW Land 244;
4745;30;149;177;RNW Land 245;
4746;158;151;227;RNW Land 246;
4747;30;153;27;RNW Land 247;
4748;159;155;77;RNW Land 248;
4749;31;157;127;RNW Land 249;
4750;159;159;177;RNW Land 250;
4751;31;161;227;RNW Land 251;
4752;159;163;27;RNW Land 252;
4753;31;165;77;RNW Land 253;
4754;159;167;127;RNW Land 254;
4755;32;169;177;RNW Land 255;
4756;160;171;227;RNW Land 256;
4757;32;173;27;RNW Land 257;
4758;160;175;77;RNW Land 258;
4759;32;177;127;RNW Land 259;
4760;160;179;177;RNW Land 260;
4761;32;181;227;RNW Land 261;
4762;161;183;27;RNW Land 262;
4763;33;185;77;RNW Land 263;
4764;161;187;127;RNW Land 264;
4765;33;189;177;RNW Land 265;
4766;161;191;227;RNW Land 266;
4767;33;193;27;RNW Land 267;
4768;161;195;77;RNW Land 268;
4769;34;197;127;RNW Land 269;
4770;162;199;177;RNW Land 270;
4771;34;201;227;RNW Land 271;
4772;162;203;27;RNW Land 272;
4773;34;205;77;RNW Land 273;
4774;162;207;127;RNW Land 274;
4775;34;209;177;RNW Land 275;
4776;163;211;227;RNW Land 276;
4777;35;213;27;RNW Land 277;
4778;163;215;77;RNW Land 278;
4779;35;217;127;RNW Land 279;
4780;163;219;177;RNW Land 280;
4781;35;221;227;RNW Land 281;
4782;163;223;27;RNW Land 282;
4783;36;225;77;RNW Land 283;
4784;164;227;127;RNW Land 284;
4785;36;229;177;RNW Land 285;
4786;164;231;227;RNW Land 286;
4787;36;233;27;RNW Land 287;
4788;164;235;77;RNW Land 288;
4789;36;237;127;RNW Land 289;
4790;165;239;177;RNW Land 290;
4791;37;241;227;RNW Land 291;
4792;165;243;27;RNW Land 292;
4793;37;245;77;RNW Land 293;
4794;165;247;127;RNW Land 294;
4795;37;249;177;RNW Land 295;
4796;165;251;227;RNW Land 296;
4797;38;253;27;RNW Land 297;
4798;166;255;77;RNW Land 298;
4799;38;1;127;RNW Land 299;
4800;166;3;177;RNW Land 300;
4801;38;5;227;RNW Land 301;
4802;166;7;27;RNW Land 302;
4803;38;9;77;RNW Land 303;
4804;167;11;127;RNW Land 304;
4805;39;13;177;RNW Land 305;
4806;167;15;227;RNW Land 306;
4807;39;17;27;RNW Land 307;
4808;167;19;77;RNW Land 308;
4809;39;21;127;RNW Land 309;
4810;167;23;177;RNW Land 310;
4811;40;25;227;RNW Land 311;
4812;168;27;27;RNW Land 312;
4813;40;29;77;RNW Land 313;
4814;168;31;127;RNW Land 314;
4815;40;33;177;RNW Land 315;
4816;168;35;227;RNW Land 316;
4817;40;37;27;RNW Land 317;
4818;169;39;77;RNW Land 318;
4819;41;41;127;RNW Land 319;
4820;169;43;177;RNW Land 320;
4821;41;45;227;RNW Land 321;
4822;169;47;27;RNW Land 322;
4823;41;49;77;RNW Land 323;
